"mgi_symbol" "synonyms" "n_synonyms" "ensemble_ids" "n_ensembl_ids" "transcript_biotypes" "chromosome_name" "start_position" "end_position" "mgi_description"
"46714" "Pagr1a" "2900092E17Rik /// C77040 /// PA1" 3 "ENSMUSG00000030680" 1 "protein_coding" "7" "126614205" "126616524" "PAXIP1 associated glutamate rich protein 1A"
"46715" "Pagr1b" "Gm20418" 1 "ENSMUSG00000092534" 1 "lncRNA" "7" "126600652" "126615656" "PAXIP1 associated glutamate rich protein 1B"
"46716" "Pah" "" 0 "ENSMUSG00000020051" 1 "protein_coding" "10" "87357657" "87419998" "phenylalanine hydroxylase"
"46717" "Paics" "2610511I09Rik /// ADE2H1 /// AIRC /// PAIS" 4 "ENSMUSG00000029247" 1 "protein_coding /// nonsense_mediated_decay /// retained_intron" "5" "77099154" "77115356" "phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole, succinocarboxamide synthetase"
"46718" "Paip1" "" 0 "ENSMUSG00000025451" 1 "protein_coding /// nonsense_mediated_decay /// retained_intron" "13" "119565137" "119594754" "polyadenylate binding protein-interacting protein 1"
"46719" "Paip2" "2310050K10Rik" 1 "ENSMUSG00000037058" 1 "protein_coding /// retained_intron" "18" "35731670" "35750240" "polyadenylate-binding protein-interacting protein 2"
"46720" "Paip2b" "" 0 "ENSMUSG00000045896" 1 "protein_coding /// retained_intron" "6" "83782383" "83808723" "poly(A) binding protein interacting protein 2B"
"46721" "Pak1" "PAK-1 /// Paka" 2 "ENSMUSG00000030774" 1 "retained_intron /// protein_coding /// nonsense_mediated_decay" "7" "97437748" "97561588" "p21 (RAC1) activated kinase 1"
"46722" "Pak1ip1" "5830431I15Rik /// 5930415H02Rik /// Gdpd1 /// p21-activated protein kinase-interacting protein 1 /// PIP1" 5 "ENSMUSG00000038683" 1 "protein_coding /// retained_intron /// protein_coding_CDS_not_defined" "13" "41154499" "41166491" "PAK1 interacting protein 1"
"46723" "Pak2" "5330420P17Rik /// A130002K10Rik /// D16Ertd269e /// PAK-2" 4 "ENSMUSG00000022781" 1 "protein_coding /// retained_intron" "16" "31835108" "31898160" "p21 (RAC1) activated kinase 2"
"46724" "Pak3" "PAK-3" 1 "ENSMUSG00000031284" 1 "protein_coding" "X" "142301587" "142580792" "p21 (RAC1) activated kinase 3"
"46725" "Pak4" "5730488L07Rik" 1 "ENSMUSG00000030602" 1 "protein_coding /// protein_coding_CDS_not_defined /// retained_intron" "7" "28258244" "28297610" "p21 (RAC1) activated kinase 4"
"46726" "Pak5" "2900083L08Rik /// Pak5 /// Pak7" 3 "ENSMUSG00000039913" 1 "protein_coding /// retained_intron" "2" "135923024" "136229887" "p21 (RAC1) activated kinase 5"
"46727" "Pak6" "" 0 "ENSMUSG00000074923" 1 "protein_coding /// retained_intron /// protein_coding_CDS_not_defined" "2" "118493784" "118528501" "p21 (RAC1) activated kinase 6"
"46728" "Pakap" "53-H12 /// AF064781 /// AKAP-KL /// Akap2 /// B230340M18Rik /// Gm20459 /// Palm2 /// Palm2-Akap2 /// Palm2Akap2 /// pEN70" 10 "ENSMUSG00000090053 /// ENSMUSG00000089945 /// ENSMUSG00000038729" 3 "protein_coding /// nonsense_mediated_decay /// retained_intron /// protein_coding_CDS_not_defined" "4" "57434247 /// 57568179 /// 57717657" "57712016 /// 57896982 /// 57896984" "paralemmin A kinase anchor protein"
"46729" "Palb2" "" 0 "ENSMUSG00000044702" 1 "protein_coding /// retained_intron /// nonsense_mediated_decay" "7" "121706485" "121732208" "partner and localizer of BRCA2"
"46730" "Pald1" "paladin /// X99384" 2 "ENSMUSG00000020092" 1 "protein_coding /// retained_intron /// protein_coding_CDS_not_defined" "10" "61155435" "61219309" "phosphatase domain containing, paladin 1"
"46731" "Palld" "2410003B16Rik" 1 "ENSMUSG00000058056" 1 "protein_coding /// retained_intron" "8" "61964467" "62355724" "palladin, cytoskeletal associated protein"
"46732" "Palm" "" 0 "ENSMUSG00000035863" 1 "protein_coding /// protein_coding_CDS_not_defined" "10" "79629406" "79656730" "paralemmin"
"46733" "Palm3" "4432412L15Rik" 1 "ENSMUSG00000047986" 1 "retained_intron /// protein_coding" "8" "84748100" "84756924" "paralemmin 3"
"46734" "Palmd" "4631423C22Rik /// PALML" 2 "ENSMUSG00000033377" 1 "protein_coding /// retained_intron" "3" "116711907" "116762636" "palmdelphin"
"46735" "Pals1" "3830420B02Rik /// Mpp5 /// Pals1" 3 "ENSMUSG00000021112" 1 "nonsense_mediated_decay /// protein_coding /// retained_intron" "12" "78795681" "78887488" "protein associated with LIN7 1, MAGUK family member"
"46736" "Pals2" "Mpp6 /// P55t /// Pals2" 3 "ENSMUSG00000038388" 1 "protein_coding /// retained_intron /// nonsense_mediated_decay /// protein_coding_CDS_not_defined" "6" "50087221" "50175919" "protein associated with LIN7 2, MAGUK family member"
"46737" "Pam" "PHM" 1 "ENSMUSG00000026335" 1 "protein_coding /// retained_intron /// protein_coding_CDS_not_defined" "1" "97722839" "98023371" "peptidylglycine alpha-amidating monooxygenase"
"46738" "Pam16" "2010110I09Rik /// CGI-136 /// Magmas /// Tim16" 4 "ENSMUSG00000014301" 1 "retained_intron /// nonsense_mediated_decay /// protein_coding" "16" "4434328" "4442852" "presequence translocase-asssociated motor 16"
"46739" "Pam16l" "Gm9803" 1 "ENSMUSG00000045886" 1 "protein_coding" "10" "43400080" "43400642" "presequence translocase associated motor 16 like"
"46740" "Pamr1" "E430002G05Rik /// RAMP" 2 "ENSMUSG00000027188" 1 "protein_coding /// retained_intron /// protein_coding_CDS_not_defined" "2" "102380357" "102473386" "peptidase domain containing associated with muscle regeneration 1"
"46741" "Pan2" "1200014O24Rik /// Usp52" 2 "ENSMUSG00000005682" 1 "protein_coding /// retained_intron /// protein_coding_CDS_not_defined" "10" "128139204" "128157227" "PAN2 poly(A) specific ribonuclease subunit"
"46742" "Pan3" "2700050F09Rik /// A430027N15Rik" 2 "ENSMUSG00000029647" 1 "protein_coding /// protein_coding_CDS_not_defined /// retained_intron /// nonsense_mediated_decay" "5" "147366971" "147485312" "PAN3 poly(A) specific ribonuclease subunit"
"46743" "Panct2" "Gm5101" 1 "ENSMUSG00000097814" 1 "lncRNA" "1" "96798851" "96835521" "pluripotency-associated noncoding transcript 2"
"46744" "Pank1" "4632412I06Rik /// 5430426F23Rik /// Pank1 /// Pank1a /// Pank1b" 5 "ENSMUSG00000033610" 1 "protein_coding /// retained_intron" "19" "34784340" "34856855" "pantothenate kinase 1"
"46745" "Pank2" "4933409I19Rik" 1 "ENSMUSG00000037514" 1 "protein_coding_CDS_not_defined /// protein_coding /// nonsense_mediated_decay" "2" "131104415" "131141108" "pantothenate kinase 2"
"46746" "Pank3" "" 0 "ENSMUSG00000018846" 1 "protein_coding" "11" "35660311" "35682112" "pantothenate kinase 3"
"46747" "Pank4" "D030031I12Rik" 1 "ENSMUSG00000029056" 1 "protein_coding /// nonsense_mediated_decay /// retained_intron" "4" "155048580" "155065395" "pantothenate kinase 4"
"46748" "Pantr1" "2610017I09Rik /// linc-Brn1a /// Pou3f3os" 3 "ENSMUSG00000060424" 1 "lncRNA" "1" "42629754" "42734584" "POU domain, class 3, transcription factor 3 adjacent noncoding transcript 1"
"46749" "Pantr2" "2610207O16Rik /// linc-Brn1b /// Pou3f3os2" 3 "ENSMUSG00000097063" 1 "lncRNA /// TEC" "1" "42746206" "42752940" "POU domain, class 3, transcription factor 3 adjacent noncoding transcript 2"
"46750" "Panx1" "" 0 "ENSMUSG00000031934" 1 "protein_coding /// nonsense_mediated_decay /// retained_intron" "9" "14913424" "14956774" "pannexin 1"
"46751" "Panx2" "" 0 "ENSMUSG00000058441" 1 "protein_coding" "15" "88943937" "88957770" "pannexin 2"
"46752" "Panx3" "4833413G11Rik" 1 "ENSMUSG00000011118" 1 "protein_coding /// nonsense_mediated_decay /// retained_intron" "9" "37571198" "37580531" "pannexin 3"
"46753" "Paox" "2410012F02Rik /// Pao" 2 "ENSMUSG00000025464" 1 "protein_coding /// nonsense_mediated_decay /// protein_coding_CDS_not_defined" "7" "139695712" "139717137" "polyamine oxidase (exo-N4-amino)"
"46754" "Papln" "E030033C16Rik" 1 "ENSMUSG00000021223" 1 "protein_coding /// retained_intron" "12" "83810408" "83839156" "papilin, proteoglycan-like sulfated glycoprotein"
"46755" "Papola" "PapIII /// Plap" 2 "ENSMUSG00000021111" 1 "protein_coding /// nonsense_mediated_decay /// protein_coding_CDS_not_defined /// retained_intron" "12" "105750953" "105805203" "poly (A) polymerase alpha"
"46756" "Papolb" "Papola-ps /// Papt /// Plap-ps /// TPAP" 4 "ENSMUSG00000074817" 1 "protein_coding" "5" "142511593" "142515831" "poly (A) polymerase beta (testis specific)"
"46757" "Papolg" "9630006B20Rik" 1 "ENSMUSG00000020273" 1 "protein_coding /// protein_coding_CDS_not_defined" "11" "23812646" "23845253" "poly(A) polymerase gamma"
"46758" "Pappa" "8430414N03Rik /// IGFBP-4ase /// PAG1 /// PAPP-A" 4 "ENSMUSG00000028370" 1 "protein_coding" "4" "65042411" "65275746" "pregnancy-associated plasma protein A"
"46759" "Pappa2" "PAPP-A2 /// Pappe /// PLAC3 /// placenta-specific 3 /// pregnancy-associated plasma preproprotein-A2 /// pregnancy-associated plasma protein-E" 6 "ENSMUSG00000073530" 1 "protein_coding /// retained_intron /// protein_coding_CDS_not_defined" "1" "158539297" "158808060" "pappalysin 2"
"46760" "Papss1" "Asapk /// SK1" 2 "ENSMUSG00000028032" 1 "protein_coding /// nonsense_mediated_decay" "3" "131270529" "131349432" "3'-phosphoadenosine 5'-phosphosulfate synthase 1"
"46761" "Papss2" "1810018P12Rik /// Atpsk2 /// Sk2" 3 "ENSMUSG00000024899" 1 "protein_coding" "19" "32573190" "32644587" "3'-phosphoadenosine 5'-phosphosulfate synthase 2"
"46762" "Paqr3" "6330415A20Rik /// RKTG" 2 "ENSMUSG00000055725" 1 "protein_coding /// retained_intron" "5" "97230188" "97259455" "progestin and adipoQ receptor family member III"
"46763" "Paqr4" "1500004C10Rik" 1 "ENSMUSG00000023909" 1 "protein_coding /// protein_coding_CDS_not_defined" "17" "23955160" "23959841" "progestin and adipoQ receptor family member IV"
"46764" "Paqr5" "0610010I15Rik /// mPRg" 2 "ENSMUSG00000032278" 1 "protein_coding /// protein_coding_CDS_not_defined" "9" "61860763" "61934138" "progestin and adipoQ receptor family member V"
"46765" "Paqr6" "1500001B10Rik" 1 "ENSMUSG00000041423" 1 "protein_coding /// protein_coding_CDS_not_defined /// retained_intron" "3" "88271891" "88275848" "progestin and adipoQ receptor family member VI"
"46766" "Paqr7" "2310021M12Rik /// mPR /// Mpra /// PGLP" 4 "ENSMUSG00000037348" 1 "protein_coding /// protein_coding_CDS_not_defined" "4" "134224008" "134237546" "progestin and adipoQ receptor family member VII"
"46767" "Paqr8" "1700019B16Rik /// 3110001D06Rik" 2 "ENSMUSG00000025931" 1 "protein_coding" "1" "20960830" "21009874" "progestin and adipoQ receptor family member VIII"
"46768" "Paqr9" "1700020G04Rik /// C730029A08Rik" 2 "ENSMUSG00000064225" 1 "protein_coding" "9" "95441710" "95450076" "progestin and adipoQ receptor family member IX"
"46769" "Pard3" "ASIP /// D8Ertd580e /// PAR-3 /// Par3 /// Pard3a" 5 "ENSMUSG00000025812" 1 "protein_coding /// retained_intron /// nonsense_mediated_decay /// protein_coding_CDS_not_defined" "8" "127790643" "128338767" "par-3 family cell polarity regulator"
"46770" "Pard3b" "1810008K04Rik /// 2010002N16Rik /// 2810455B10Rik /// Als2cr19 /// PAR3B /// PAR3beta /// PAR3L" 7 "ENSMUSG00000052062" 1 "protein_coding_CDS_not_defined /// protein_coding /// retained_intron" "1" "61677983" "62681443" "par-3 family cell polarity regulator beta"
"46771" "Pard3bos1" "4930448K12Rik" 1 "ENSMUSG00000085842" 1 "lncRNA" "1" "61806574" "61890699" "par-3 family cell polarity regulator beta, opposite strand 1"
"46772" "Pard3bos2" "Gm12747" 1 "ENSMUSG00000085019" 1 "lncRNA" "1" "62170354" "62175268" "par-3 family cell polarity regulator beta, opposite strand 2"
"46773" "Pard3bos3" "Gm11610" 1 "ENSMUSG00000085400" 1 "lncRNA" "1" "62495884" "62538420" "par-3 family cell polarity regulator beta, opposite strand 3"
"46774" "Pard6a" "0710008C04Rik /// 2610010A15Rik /// PAR6alpha /// Par6c /// TAX40 /// Tip-40" 6 "ENSMUSG00000005699" 1 "protein_coding_CDS_not_defined /// retained_intron /// protein_coding" "8" "106427780" "106430128" "par-6 family cell polarity regulator alpha"
"46775" "Pard6b" "" 0 "ENSMUSG00000044641" 1 "protein_coding" "2" "167922924" "167943123" "par-6 family cell polarity regulator beta"
"46776" "Pard6g" "2410049N21Rik" 1 "ENSMUSG00000056214" 1 "protein_coding" "18" "80090105" "80162854" "par-6 family cell polarity regulator gamma"
"46777" "Parg" "" 0 "ENSMUSG00000021911" 1 "protein_coding /// nonsense_mediated_decay /// protein_coding_CDS_not_defined" "14" "31923906" "32019507" "poly (ADP-ribose) glycohydrolase"
"46778" "Park7" "DJ-1" 1 "ENSMUSG00000028964" 1 "protein_coding /// protein_coding_CDS_not_defined /// retained_intron" "4" "150981590" "150998894" "Parkinson disease (autosomal recessive, early onset) 7"
"46779" "Parl" "D16Ertd607e /// PRO2207 /// Psarl /// PSARL1 /// PSENIP2" 5 "ENSMUSG00000033918" 1 "protein_coding /// nonsense_mediated_decay /// retained_intron /// protein_coding_CDS_not_defined" "16" "20098568" "20121137" "presenilin associated, rhomboid-like"
"46780" "Parm1" "2210012L08Rik /// 9130213B05Rik" 2 "ENSMUSG00000034981" 1 "protein_coding" "5" "91665474" "91774753" "prostate androgen-regulated mucin-like protein 1"
"46781" "Parn" "1200003I18Rik /// DAN" 2 "ENSMUSG00000022685" 1 "protein_coding /// nonsense_mediated_decay /// retained_intron" "16" "13355824" "13486034" "poly(A)-specific ribonuclease (deadenylation nuclease)"
"46782" "Parp1" "5830444G22Rik /// Adprp /// Adprt1 /// PARP /// parp-1 /// sPARP-1" 6 "ENSMUSG00000026496" 1 "nonsense_mediated_decay /// protein_coding /// retained_intron" "1" "180396489" "180428819" "poly (ADP-ribose) polymerase family, member 1"
"46783" "Parp10" "" 0 "ENSMUSG00000063268" 1 "nonsense_mediated_decay /// protein_coding /// retained_intron /// protein_coding_CDS_not_defined" "15" "76115374" "76127641" "poly (ADP-ribose) polymerase family, member 10"
"46784" "Parp11" "5330431N24Rik /// HIN1L" 2 "ENSMUSG00000037997" 1 "protein_coding /// retained_intron /// nonsense_mediated_decay" "6" "127423803" "127471224" "poly (ADP-ribose) polymerase family, member 11"
"46785" "Parp12" "Zc3hdc1" 1 "ENSMUSG00000038507" 1 "protein_coding /// retained_intron" "6" "39063344" "39095283" "poly (ADP-ribose) polymerase family, member 12"
"46786" "Parp14" "1600029O10Rik /// CoaSt6 /// collaborator of Stat6" 3 "ENSMUSG00000034422" 1 "protein_coding /// retained_intron" "16" "35653244" "35691914" "poly (ADP-ribose) polymerase family, member 14"
"46787" "Parp16" "" 0 "ENSMUSG00000032392" 1 "protein_coding /// nonsense_mediated_decay /// retained_intron" "9" "65102635" "65146506" "poly (ADP-ribose) polymerase family, member 16"
"46788" "Parp2" "Adprt2 /// Adprtl2 /// Aspartl2 /// C78626 /// PARP-2" 5 "ENSMUSG00000036023" 1 "protein_coding /// retained_intron /// protein_coding_CDS_not_defined /// nonsense_mediated_decay" "14" "51045298" "51058758" "poly (ADP-ribose) polymerase family, member 2"
"46789" "Parp3" "A930002C11Rik /// Adprt3 /// Adprtl3 /// PARP-3" 4 "ENSMUSG00000023249" 1 "protein_coding /// retained_intron" "9" "106347521" "106354148" "poly (ADP-ribose) polymerase family, member 3"
"46790" "Parp4" "Adprtl1 /// C030027K23Rik /// E230037B21Rik /// p193 /// PH5P /// VAULT3 /// VPARP" 7 "ENSMUSG00000054509" 1 "protein_coding /// retained_intron" "14" "56813076" "56897251" "poly (ADP-ribose) polymerase family, member 4"
"46791" "Parp6" "1700119G14Rik /// 2310028P13Rik /// 3110038K10Rik /// C030013N01Rik" 4 "ENSMUSG00000025237" 1 "protein_coding /// nonsense_mediated_decay /// retained_intron /// protein_coding_CDS_not_defined" "9" "59524567" "59557568" "poly (ADP-ribose) polymerase family, member 6"
"46792" "Parp8" "2810430O08Rik /// D13Ertd275e" 2 "ENSMUSG00000021725" 1 "protein_coding /// nonsense_mediated_decay /// retained_intron" "13" "116991356" "117162073" "poly (ADP-ribose) polymerase family, member 8"
"46793" "Parp9" "" 0 "ENSMUSG00000022906" 1 "protein_coding /// retained_intron /// nonsense_mediated_decay /// protein_coding_CDS_not_defined" "16" "35758840" "35792975" "poly (ADP-ribose) polymerase family, member 9"
"46794" "Parpbp" "4930547N16Rik" 1 "ENSMUSG00000035365" 1 "protein_coding" "10" "87927294" "87982803" "PARP1 binding protein"
"46795" "Pars2" "" 0 "ENSMUSG00000043572" 1 "protein_coding /// protein_coding_CDS_not_defined" "4" "106508266" "106512479" "prolyl-tRNA synthetase (mitochondrial)(putative)"
"46796" "Particl" "4930414L22Rik" 1 "ENSMUSG00000108591" 1 "TEC" "6" "72416034" "72417593" "promoter of Mat2a antisense radiation induced circulating long non-coding RNA"
"46797" "Parva" "2010012A22Rik /// 5430400F08Rik /// actopaxin /// CH-ILKBP" 4 "ENSMUSG00000030770" 1 "protein_coding /// nonsense_mediated_decay /// protein_coding_CDS_not_defined" "7" "112026712" "112190899" "parvin, alpha"
"46798" "Parvaos" "A230071N21Rik" 1 "ENSMUSG00000085049" 1 "lncRNA" "7" "112126179" "112134890" "parvin, alpha, opposite strand"
"46799" "Parvb" "affixin /// D15Gsk1" 2 "ENSMUSG00000022438" 1 "protein_coding /// retained_intron /// nonsense_mediated_decay /// protein_coding_CDS_not_defined" "15" "84116244" "84199889" "parvin, beta"
"46800" "Parvg" "" 0 "ENSMUSG00000022439" 1 "protein_coding_CDS_not_defined /// protein_coding" "15" "84208227" "84227179" "parvin, gamma"
"46801" "Pask" "Paskin" 1 "ENSMUSG00000026274" 1 "retained_intron /// protein_coding" "1" "93236492" "93271204" "PAS domain containing serine/threonine kinase"
"46802" "Pate1" "Gm17252" 1 "ENSMUSG00000091215" 1 "protein_coding /// retained_intron" "9" "35596375" "35598686" "prostate and testis expressed 1"
"46803" "Pate10" "Gm17677" 1 "ENSMUSG00000091174" 1 "protein_coding" "9" "35652345" "35653548" "prostate and testis expressed 10"
"46804" "Pate11" "Gm9513" 1 "ENSMUSG00000090710" 1 "protein_coding" "9" "36386934" "36388482" "prostate and testis expressed 11"
"46805" "Pate12" "Gm7257" 1 "ENSMUSG00000023093" 1 "protein_coding" "9" "36343180" "36346234" "prostate and testis expressed 12"
"46806" "Pate13" "9230113P08Rik" 1 "ENSMUSG00000078934" 1 "retained_intron /// protein_coding" "9" "35819719" "35822092" "prostate and testis expressed 13"
"46807" "Pate14" "A630095E13Rik /// LOC235973 /// Sslp-1" 3 "ENSMUSG00000070313" 1 "protein_coding /// retained_intron" "9" "36547050" "36554672" "prostate and testis expressed 14"
"46808" "Pate2" "LOC330921 /// mANLP1" 2 "ENSMUSG00000074452" 1 "protein_coding /// protein_coding_CDS_not_defined /// retained_intron" "9" "35481580" "35601614" "prostate and testis expressed 2"
"46809" "Pate3" "Gm17365" 1 "ENSMUSG00000094995" 1 "protein_coding" "9" "35556409" "35559498" "prostate and testis expressed 3"
"46810" "Pate4" "9530004K16Rik /// Pate-B /// SVS VII /// Svs7" 4 "ENSMUSG00000032099" 1 "protein_coding" "9" "35518389" "35523237" "prostate and testis expressed 4"
"46811" "Pate5" "9230110F15Rik /// Anlp2 /// D730048I06Rik /// mANLP3 /// Pate-A /// Pate-C" 6 "ENSMUSG00000047980" 1 "protein_coding" "9" "35749625" "35755446" "prostate and testis expressed 5"
"46812" "Pate6" "9230110F15Rik /// Anlp3 /// D730048I06Rik /// mANLP2 /// Pate-A /// Pate-C" 6 "ENSMUSG00000032108" 1 "protein_coding" "9" "35699346" "35701408" "prostate and testis expressed 6"
"46813" "Pate7" "Gm17727" 1 "ENSMUSG00000090738" 1 "protein_coding" "9" "35687820" "35689405" "prostate and testis expressed 7"
"46814" "Pate8" "Gm17689" 1 "ENSMUSG00000091248" 1 "protein_coding" "9" "36492574" "36493931" "prostate and testis expressed 8"
"46815" "Pate9" "Gm5615" 1 "ENSMUSG00000074448" 1 "protein_coding" "9" "36443693" "36453259" "prostate and testis expressed 9"
"46816" "Patj" "Cipp /// Inadl" 2 "ENSMUSG00000061859" 1 "protein_coding_CDS_not_defined /// protein_coding" "4" "98284022" "98607840" "PATJ, crumbs cell polarity complex component"
"46817" "Patl1" "Pat1b" 1 "ENSMUSG00000046139" 1 "protein_coding /// nonsense_mediated_decay" "19" "11889763" "11922455" "protein associated with topoisomerase II homolog 1 (yeast)"
"46818" "Patl2" "4930424G05Rik /// Pat1a" 2 "ENSMUSG00000027233" 1 "protein_coding" "2" "121950589" "122016670" "protein associated with topoisomerase II homolog 2 (yeast)"
"46819" "Patz1" "8430401L15Rik /// MAZR /// POZ-AT hook-zinc finger protein /// Zfp278" 4 "ENSMUSG00000020453" 1 "protein_coding_CDS_not_defined /// protein_coding" "11" "3238874" "3259083" "POZ (BTB) and AT hook containing zinc finger 1"
"46820" "Paupar" "" 0 "ENSMUSG00000102424" 1 "lncRNA" "2" "105488207" "105491688" "Pax6 upstream antisense RNA"
